JOBID    NAME         ST   USER       QOS                  ACCOUNT              GROUP      PARTITION            PRIORITY   NODES TIME_LIMIT  TIME_LEFT   NODELIST(REASON)
5846388  SecN4120_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:58:11  notch213
5846389  SecN4120_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:58:11  notch252
5846385  SecN4119_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:58:09  notch274
5846386  SecN4119_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:58:09  notch260
5846384  SecN4119_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:59  notch051
5846383  SecN4119_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:54  notch152
5846382  SecN4119_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:44  notch287
5846381  SecN4119_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:40  notch080
5846380  SecN4119_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:37  notch115
5846379  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:30  notch217
5846378  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:27  notch265
5846377  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:20  notch158
5846372  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:09  notch127
5846373  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:09  notch224
5846374  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:09  notch303
5846375  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:09  notch264
5846376  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:57:09  notch344
5846370  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:48  notch110
5846371  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:48  notch346
5846367  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:41  notch128
5846368  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:41  notch311
5846369  SecN4118_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:41  notch351
5846366  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:31  notch297
5846365  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:19  notch305
5846364  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:56:07  notch340
5846363  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:59  notch026
5846359  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:56  notch050
5846360  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:56  notch225
5846361  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:56  notch365
5846362  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:56  notch313
5846358  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:40  notch325
5846356  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:38  notch266
5846357  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:38  notch333
5846352  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:06  notch166
5846351  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:04  notch076
5846353  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:04  notch208
5846354  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:04  notch242
5846355  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:55:04  notch243
5846350  SecN4117_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:52  notch335
5846348  SecN4116_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:47  notch024
5846349  SecN4116_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:47  notch263
5846347  SecN4116_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:42  notch108
5846346  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:36  notch301
5846345  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:33  notch146
5846344  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:29  notch281
5846343  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:16  notch030
5846341  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:09  notch109
5846342  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:54:09  notch279
5846340  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:59  notch285
5846339  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:40  notch156
5846336  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:35  notch345
5846337  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:35  notch384
5846338  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:35  notch269
5846335  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:27  notch028
5846334  SecN4115_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:25  notch283
5846333  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:21  notch116
5846332  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:18  notch054
5846329  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:14  notch067
5846330  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:14  notch383
5846331  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:14  notch291
5846328  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:09  notch304
5846327  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:07  notch027
5846324  SecN4113_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:00  notch118
5846325  SecN4114_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:53:00  notch259
5846323  SecN4113_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:52:52  notch218
5846321  SecN4113_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:52:49  notch227
5846322  SecN4113_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:52:49  notch341
5846320  SecN4113_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:52:39  notch129
5846316  SecN4110_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:52:12  notch342
5846317  SecN4110_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:52:12  notch307
5846307  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:58  notch205
5846305  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch056
5846306  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch077
5846308  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch212
5846309  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch214
5846310  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch237
5846311  SecN4110_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch209
5846312  SecN4110_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch210
5846313  SecN4110_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch239
5846314  SecN4110_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch240
5846315  SecN4110_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:56  notch241
5846304  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:54  notch162
5846302  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:44  notch165
5846303  SecN4109_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:44  notch320
5846297  SecN4107_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:16  notch352
5846296  SecN4107_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:51:12  notch138
5846292  SecN4107_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:49  notch137
5846293  SecN4107_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:49  notch267
5846289  SecN4105_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:33  notch382
5846287  SecN4105_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:30  notch163
5846288  SecN4105_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:30  notch280
5846283  SecN4105_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:18  notch164
5846284  SecN4105_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:18  notch339
5846285  SecN4105_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:18  notch381
5846280  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:50:02  notch270
5846277  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:49:50  notch282
5846271  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:49:37  notch222
5846266  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:49:27  notch072
5846267  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:49:27  notch114
5846268  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:49:27  notch119
5846269  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:49:27  notch145
5846264  SecN4104_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:49:01  notch160
5846262  SecN4103_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:48:51  notch029
5846259  SecN4102_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:48:45  notch033
5846235  SecN4099_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:46:11  notch148
5846224  SecN4097_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:33  notch275
5846223  SecN4097_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:30  notch124
5846219  SecN4096_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:23  notch139
5846218  SecN4096_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:14  notch113
5846210  SecN4096_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:10  notch053
5846211  SecN4096_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:10  notch098
5846215  SecN4096_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:10  notch046
5846216  SecN4096_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:10  notch047
5846217  SecN4096_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:45:10  notch048
5846146  SecN4092_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:40:11  notch025
5846137  SecN4090_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:39:43  notch324
5846136  SecN4090_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:39:36  notch295
5846134  SecN4090_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:39:21  notch296
5846135  SecN4090_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:39:21  notch302
5846133  SecN4090_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:39:19  notch350
5846132  SecN4090_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:39:14  notch349
5846126  SecN4089_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:39:04  notch268
5846118  SecN4087_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:38:22  notch052
5846116  SecN4087_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:38:03  notch064
5846111  SecN4087_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:37:41  notch049
5846112  SecN4087_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:37:41  notch117
5846108  SecN4087_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:37:33  notch149
5846109  SecN4087_con R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:37:33  notch150
5845827  SecN4058_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:21:19  notch361
5845830  SecN4058_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:21:19  notch334
5845825  SecN4058_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:21:16  notch140
5845826  SecN4058_clu R    u1262707   notchpeak-guest      owner-guest          sigman     notchpeak-guest      10000      1     2-00:00:00  1-23:21:16  notch360
5843965  np-ether-a4- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-08:28:38  notch171
5843959  np-ether-a4- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-08:25:36  notch093
5843962  np-ether-a4- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-08:25:36  notch170
5843924  np-ether-a4- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      2     3-00:00:00  2-08:16:31  notch[074-075]
5843925  np-ether-a2- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-08:16:31  notch226
5843927  np-ether-a4- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-08:16:31  notch100
5843928  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-08:16:31  notch101
5843125  np-EOEOEA-PT R    u1210599   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  2-03:40:51  notch095
5843124  np-160GenX-1 R    u1210599   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      2     3-00:00:00  2-03:39:44  notch[104-105]
5841360  N3g          R    u0440157   notchpeak-guest      owner-guest          reichler   notchpeak-guest      10000      2     3-00:00:00  1-07:20:28  notch[069-070]
5838879  np-HDDA-PTMC R    u1210599   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  13:46:54    notch092
5838580  np-96GenX-96 R    u1210599   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      2     3-00:00:00  8:18:23     notch[090-091]
5838577  np-TEGDA-PTM R    u1210599   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  8:17:20     notch094
5837180  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  3:35:31     notch326
5837176  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  3:34:54     notch359
5837170  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  3:34:01     notch310
5837164  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  3:33:22     notch298
5837157  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  3:32:41     notch276
5837150  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  3:31:29     notch157
5837145  np-ether-a1- R    u1212375   notchpeak-guest      owner-guest          bedrov     notchpeak-guest      10000      1     3-00:00:00  3:30:49     notch126
5838145  equil        R    u0085401   notchpeak            cheatham             cheatham   notchpeak-shared     100929     1     3-00:00:00  7:27:37     notch187
5846810  ondemand/sys R    u0629818   notchpeak-shared-sho notchpeak-shared-sho ATMOS5340  notchpeak-shared-sho 100000     1     8:00:00     7:57:46     notch308
5845790  ondemand/sys R    u1371671   notchpeak-shared-sho notchpeak-shared-sho steenbur   notchpeak-shared-sho 100000     1     8:00:00     7:03:49     notch308
5807668_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807667_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807666_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807665_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807664_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority,Resources)
5807663_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807662_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807661_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807660_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807659_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807658_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807657_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807656_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807655_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807649_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807648_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807647_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807646_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807645_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807644_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807643_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807642_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807641_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807640_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807639_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807638_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807637_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807636_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807635_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807634_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807633_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807632_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807631_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807630_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807629_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807628_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807627_ utgovl_Neoto PD   u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100000     1     14-00:00:00 14-00:00:00 (Priority)
5807661_ utgovl_Neoto R    u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100002     1     14-00:00:00 13-10:19:40 notch332
